,Prediced,True,Error
0,110.63367462158203,109.567,1.0666746215820382
1,156.27047729492188,155.44,0.8304772949218773
2,42.29460144042969,41.1,1.194601440429686
3,78.95956420898438,75.77,3.189564208984379
4,19.12859344482422,20.55,1.421406555175782
5,27.39674186706543,27.25,0.1467418670654297
6,55.67062759399414,48.32,7.35062759399414
7,47.678035736083984,49.82,2.141964263916016
8,69.5343017578125,67.63,1.9043017578125045
9,55.85737609863281,49.58,6.277376098632814
10,35.989898681640625,35.88,0.10989868164062244
11,130.70042419433594,129.45,1.2504241943359489
12,63.094512939453125,66.78,3.685487060546876
